ner,id,label,annotator,annotation_id
EUROVISION 2021 : LES 5 CHANSONS QUI ONT FAIT GAGNER LA FRANCE,32037,"[{""start"": 0, ""end"": 10, ""text"": ""EUROVISION"", ""labels"": [""ORGANIZATION""]}, {""start"": 11, ""end"": 15, ""text"": ""2021"", ""labels"": [""DATE""]}, {""start"": 53, ""end"": 62, ""text"": ""LA FRANCE"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,476
FRANCE 4 VA FINALEMENT CONTINUER D'ÉMETTRE,32036,"[{""start"": 0, ""end"": 8, ""text"": ""FRANCE 4"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,475
"EUROVISION 2021 : LA DÉLÉGATION ISLANDAISE PRIVÉE DE DEMI-FINALE EN DIRECT, L'UN DES MEMBRES TESTÉ POSITIF AU COVID-19",32035,"[{""start"": 0, ""end"": 10, ""text"": ""EUROVISION"", ""labels"": [""ORGANIZATION""]}, {""start"": 11, ""end"": 15, ""text"": ""2021"", ""labels"": [""DATE""]}]",annan1608@icloud.com,474
CHIPPENDALES : UNE SÉRIE CONSACRÉE AUX ORIGINES DE LA TROUPE DE STRIP-TEASEURS EN PRÉPARATION,32034,,annan1608@icloud.com,473
RICK AND MORTY : UN SPIN-OFF OFFICIELLEMENT COMMANDÉ,32033,,annan1608@icloud.com,472
"TOP CHEF : MICHEL SARRAN TRÈS ÉMU, QUEL CANDIDAT ÉCHOUE AUX PORTES DE LA DEMI-FINALE ?",32032,"[{""start"": 11, ""end"": 24, ""text"": ""MICHEL SARRAN"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,471
UN CÉLÈBRE RAPPEUR OFFICIALISE SA RELATION AVEC RIHANNA,32031,"[{""start"": 48, ""end"": 55, ""text"": ""RIHANNA"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,470
LE SALAIRE DE SOPHIE DAVANT DÉVOILÉ,32030,"[{""start"": 14, ""end"": 27, ""text"": ""SOPHIE DAVANT"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,469
"MARC LEVY : CANAL+ ADAPTE SON ROMAN « TOUTES CES CHOSES QU'ON NE S'EST PAS DITES » EN SÉRIE, AVEC JEAN RENO AU CASTING",32029,"[{""start"": 0, ""end"": 9, ""text"": ""MARC LEVY"", ""labels"": [""PERSON""]}, {""start"": 12, ""end"": 18, ""text"": ""CANAL+"", ""labels"": [""ORGANIZATION""]}, {""start"": 98, ""end"": 107, ""text"": ""JEAN RENO"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,468
"EUROVISION 2021 : TESTÉ POSITIF AU COVID, LE TENANT DU TITRE DUNCAN LAURENCE PRIVÉ DE SHOW",32028,"[{""start"": 0, ""end"": 10, ""text"": ""EUROVISION"", ""labels"": [""ORGANIZATION""]}, {""start"": 11, ""end"": 15, ""text"": ""2021"", ""labels"": [""DATE""]}, {""start"": 61, ""end"": 76, ""text"": ""DUNCAN LAURENCE"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,467
EUROVISION JUNIOR : LA COMPÉTITION SE TIENDRA LE 19 DÉCEMBRE À PARIS,32027,"[{""start"": 0, ""end"": 10, ""text"": ""EUROVISION"", ""labels"": [""ORGANIZATION""]}, {""start"": 46, ""end"": 60, ""text"": ""LE 19 D\u00c9CEMBRE"", ""labels"": [""DATE""]}, {""start"": 63, ""end"": 68, ""text"": ""PARIS"", ""labels"": [""CITY""]}]",annan1608@icloud.com,466
"TPMP : MENACÉ DE MORT, BERNARD MONTIEL PORTE PLAINTE (VIDEO)",32026,"[{""start"": 23, ""end"": 39, ""text"": ""BERNARD MONTIEL "", ""labels"": [""PERSON""]}]",annan1608@icloud.com,465
1 JEUNE 1 SOLUTION : CYRIL HANOUNA REÇOIT CE VENDREDI LA MINISTRE DU TRAVAIL ELISABETH BORNE,32025,"[{""start"": 21, ""end"": 34, ""text"": ""CYRIL HANOUNA"", ""labels"": [""PERSON""]}, {""start"": 42, ""end"": 53, ""text"": ""CE VENDREDI"", ""labels"": [""DATE""]}, {""start"": 77, ""end"": 92, ""text"": ""ELISABETH BORNE"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,464
«INCROYABLES TRANSFORMATIONS» : CHRISTOPHE DECHAVANNE POURSUIT M6 EN JUSTICE POUR PLAGIAT ET RÉCLAME 10 MILLIONS D‘EUROS,32024,"[{""start"": 32, ""end"": 53, ""text"": ""CHRISTOPHE DECHAVANNE"", ""labels"": [""PERSON""]}, {""start"": 63, ""end"": 65, ""text"": ""M6"", ""labels"": [""ORGANIZATION""]}, {""start"": 101, ""end"": 120, ""text"": ""10 MILLIONS D\u2018EUROS"", ""labels"": [""MONEY""]}]",annan1608@icloud.com,463
STAR ACADEMY : LES JOURS OÙ MADONNA ET JAMIROQUAÏ ONT «TRAUMATISÉ» LA DIRECTRICE,32023,"[{""start"": 28, ""end"": 35, ""text"": ""MADONNA"", ""labels"": [""PERSON""]}, {""start"": 39, ""end"": 49, ""text"": ""JAMIROQUA\u00cf"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,462
EUROMILLIONS : VOICI LES SIGNES ASTROLOGIQUES QUI ONT LE PLUS DE CHANCES DE GAGNER,32022,,annan1608@icloud.com,461
KOH-LANTA : DERNIÈRE LIGNE DROITE AVANT LA FINALE,32021,,annan1608@icloud.com,460
"ERIC BESNARD : «LORSQUE L’ON PENSE AU MULTIPLEX DE LIGUE 1, ON A LA PETITE MUSIQUE EN TÊTE»",32020,"[{""start"": 0, ""end"": 12, ""text"": ""ERIC BESNARD"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,459
EUROVISION 2021 : VOICI LA LISTE COMPLÈTE DES 26 PAYS FINALISTES (ET LEURS CHANSONS EN VIDÉO),32019,"[{""start"": 0, ""end"": 10, ""text"": ""EUROVISION"", ""labels"": [""ORGANIZATION""]}, {""start"": 11, ""end"": 15, ""text"": ""2021"", ""labels"": [""DATE""]}]",annan1608@icloud.com,458
EUROVISION 2021 : BARBARA PRAVI EST-ELLE RÉMUNÉRÉE POUR SA PARTICIPATION AU CONCOURS ?,32018,"[{""start"": 0, ""end"": 10, ""text"": ""EUROVISION"", ""labels"": [""ORGANIZATION""]}, {""start"": 11, ""end"": 15, ""text"": ""2021"", ""labels"": [""DATE""]}, {""start"": 17, ""end"": 31, ""text"": "" BARBARA PRAVI"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,457
TIRAGE EUROMILLIONS (FDJ) : LES RÉSULTATS DU VENDREDI 21 MAI EN LIGNE,32017,"[{""start"": 45, ""end"": 60, ""text"": ""VENDREDI 21 MAI"", ""labels"": [""DATE""]}]",annan1608@icloud.com,456
CE SIGNE ASTROLOGIQUE SERAIT LE PLUS COURAGEUX,32016,,annan1608@icloud.com,455
20 ANS DE LA STAR ACADEMY : QUE SONT DEVENUS LES CANDIDATS MARQUANTS ?,32015,"[{""start"": 0, ""end"": 6, ""text"": ""20 ANS"", ""labels"": [""DURATION""]}]",annan1608@icloud.com,454
EUROVISION 2021 : EMMANUEL MACRON APPORTE SON SOUTIEN À BARBARA PRAVI SUR INSTAGRAM,32014,"[{""start"": 0, ""end"": 10, ""text"": ""EUROVISION"", ""labels"": [""ORGANIZATION""]}, {""start"": 11, ""end"": 15, ""text"": ""2021"", ""labels"": [""DATE""]}, {""start"": 18, ""end"": 33, ""text"": ""EMMANUEL MACRON"", ""labels"": [""PERSON""]}, {""start"": 56, ""end"": 69, ""text"": ""BARBARA PRAVI"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,453
"EUROVISION : SELON LE TEST DE DÉPISTAGE, LE VAINQUEUR ITALIEN, ACCUSÉ D'AVOIR PRIS DE LA COCAÏNE, NE S'EST PAS DROGUÉ",32013,"[{""start"": 0, ""end"": 10, ""text"": ""EUROVISION"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,452
"N'OUBLIEZ PAS LES PAROLES : GEOFFREY, ACTUEL MAESTRO, RÊVE D'UNE REVANCHE FACE À MARGAUX",32012,"[{""start"": 27, ""end"": 36, ""text"": "" GEOFFREY"", ""labels"": [""PERSON""]}, {""start"": 81, ""end"": 88, ""text"": ""MARGAUX"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,451
FRIENDS : SUR QUELLE CHAÎNE SERA DIFFUSÉ L'ÉPISODE SPÉCIAL RETROUVAILLES EN FRANCE ?,32011,"[{""start"": 76, ""end"": 82, ""text"": ""FRANCE"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,450
TIMOTHÉE CHALAMET INCARNERA WILLY WONKA DANS UN PRÉQUEL DE CHARLIE ET LA CHOCOLATERIE,32010,"[{""start"": 0, ""end"": 17, ""text"": ""TIMOTH\u00c9E CHALAMET"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,449
JOSEPH GORDON-LEVITT INCARNERA LE CRÉATEUR DE UBER DANS LA SÉRIE «SUPER PUMPED»,32009,"[{""start"": 0, ""end"": 20, ""text"": ""JOSEPH GORDON-LEVITT"", ""labels"": [""PERSON""]}, {""start"": 46, ""end"": 50, ""text"": ""UBER"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,448
CHARLÈNE DE MONACO AFFICHE UNE NOUVELLE COUPE DE CHEVEUX TOUJOURS PLUS COURTE,32008,"[{""start"": 0, ""end"": 8, ""text"": ""CHARL\u00c8NE"", ""labels"": [""PERSON""]}, {""start"": 12, ""end"": 18, ""text"": ""MONACO"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,447
"JENNIFER LOPEZ ET BEN AFFLECK EN COUPLE, LA RUMEUR SE PRÉCISE",32007,"[{""start"": 0, ""end"": 14, ""text"": ""JENNIFER LOPEZ"", ""labels"": [""PERSON""]}, {""start"": 18, ""end"": 29, ""text"": ""BEN AFFLECK"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,446
NABILLA : L'INFLUENCEUSE CONFIRME SA PARTICIPATION À FORT BOYARD,32006,"[{""start"": 0, ""end"": 7, ""text"": ""NABILLA"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,445
MON CARTABLE CONNECTÉ : MARC LAVOINE AU CHEVET DES ENFANTS MALADES,32005,"[{""start"": 24, ""end"": 36, ""text"": ""MARC LAVOINE"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,444
BAISERS FORCÉS ET REMARQUES SEXISTES : IRIS MITTENAERE DÉGOÛTÉE PAR L'ATTITUDE DE CERTAINS HOMMES SUR LES PLATEAUX TÉLÉ,32004,"[{""start"": 39, ""end"": 54, ""text"": ""IRIS MITTENAERE"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,443
GREY'S ANATOMY : UN PATRON D'ABC TEMPÈRE SES PROPOS SUR LE PROCHAIN SPIN-OFF,32003,"[{""start"": 29, ""end"": 32, ""text"": ""ABC"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,442
LE MEILLEUR PÂTISSIER : VICTOIRE REVIENT SUR SON COUP DE FOUDRE POUR GABRIELLA,32002,"[{""start"": 69, ""end"": 78, ""text"": ""GABRIELLA"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,441
CHARLIZE THERON VA PRODUIRE UN FILM SUR L'INÉGALITÉ DES SEXES DANS LE MILIEU DU SURF,32001,"[{""start"": 0, ""end"": 15, ""text"": ""CHARLIZE THERON"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,440
LINDSAY LOHAN AU CASTING D'UNE COMÉDIE ROMANTIQUE,32000,"[{""start"": 0, ""end"": 13, ""text"": ""LINDSAY LOHAN"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,439
TOP CHEF 2021 : LES DIFFICILES ÉPREUVES QUI ATTENDENT LES CANDIDATS EN DEMI-FINALE,31999,"[{""start"": 9, ""end"": 13, ""text"": ""2021"", ""labels"": [""DATE""]}]",annan1608@icloud.com,438
SETH ROGEN NE SUPPORTE PLUS LES ARTISTES QUI SE PLAIGNENT DE LA «CANCEL CULTURE»,31998,"[{""start"": 0, ""end"": 10, ""text"": ""SETH ROGEN"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,437
TOP CHEF : QUELS CANDIDATS SE RAPPROCHENT DE LA FINALE ?,31997,,annan1608@icloud.com,436
"TOP CHEF : SARAH ÉNERVE PAUL PAIRET, LE COUP DE COLÈRE DU CHEF INTERPELLE LES INTERNAUTES",31996,"[{""start"": 11, ""end"": 16, ""text"": ""SARAH"", ""labels"": [""PERSON""]}, {""start"": 24, ""end"": 35, ""text"": ""PAUL PAIRET"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,435
CHRISTOPHE DECHAVANNE ARRIVE SUR C8 AVEC «À PRENDRE OU À LAISSER»,31995,"[{""start"": 0, ""end"": 21, ""text"": ""CHRISTOPHE DECHAVANNE"", ""labels"": [""PERSON""]}, {""start"": 33, ""end"": 35, ""text"": ""C8"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,434
NABILLA DANS FORT BOYARD : DES ÉPREUVES INSURMONTABLES ET TROIS POINTS DE SUTURE,31994,"[{""start"": 0, ""end"": 7, ""text"": ""NABILLA"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,433
« FRIENDS THE REUNION » : LES RÉACTIONS ÉMUES DES FANS,31991,,annan1608@icloud.com,430
FRIENDS : QUELLE SOMME ASTRONOMIQUE ONT TOUCHÉE LES ACTEURS POUR L'ÉPISODE SPÉCIAL ?,31990,,annan1608@icloud.com,429
GAME OF THRONES : L'ÉCRITURE DU SPIN-OFF «10.000 SHIPS» OFFICIELLEMENT LANCÉE,31989,,annan1608@icloud.com,369
CHERNOBYL : POURQUOI IL NE FAUT PAS MANQUER L’EFFROYABLE CHEF D’OEUVRE D’HBO,31988,,annan1608@icloud.com,368
CINÉ+ : UN MOIS DE JUIN PIED AU PLANCHER,31987,"[{""start"": 8, ""end"": 23, ""text"": ""UN MOIS DE JUIN"", ""labels"": [""DATE""]}]",annan1608@icloud.com,367
«FRIENDS» : JENNIFER ANISTON ET DAVID SCHWIMMER ONT-ILS ÉTÉ EN COUPLE ?,31986,"[{""start"": 12, ""end"": 28, ""text"": ""JENNIFER ANISTON"", ""labels"": [""PERSON""]}, {""start"": 32, ""end"": 47, ""text"": ""DAVID SCHWIMMER"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,366
KOH-LANTA : L'ÉPREUVE DE L'ORIENTATION ET DES POIGNARDS AU PROGRAMME,31985,,annan1608@icloud.com,365
BLACK PANTHER : UNE SÉRIE EN PRÉPARATION AUTOUR D'UN DES PERSONNAGES FÉMININS,31984,,annan1608@icloud.com,364
FRIENDS THE REUNION : PHOEBE ET LADY GAGA REPRENNENT «SMELLY CAT»,31983,"[{""start"": 22, ""end"": 28, ""text"": ""PHOEBE"", ""labels"": [""PERSON""]}, {""start"": 32, ""end"": 41, ""text"": ""LADY GAGA"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,363
PLACE AUX IDÉES : CNEWS LANCE CE SAMEDI À 19H UNE NOUVELLE ÉMISSION DE DÉCODAGE DE L'ACTUALITÉ,31982,"[{""start"": 18, ""end"": 23, ""text"": ""CNEWS"", ""labels"": [""ORGANIZATION""]}, {""start"": 30, ""end"": 39, ""text"": ""CE SAMEDI"", ""labels"": [""DATE""]}, {""start"": 40, ""end"": 45, ""text"": ""\u00c0 19H"", ""labels"": [""TIME""]}]",annan1608@icloud.com,362
"L’ACTEUR GAVIN MACLEOD, LE CAPITAINE DE «LA CROISIÈRE S’AMUSE», EST DÉCÉDÉ À L'ÂGE DE 90 ANS",31981,"[{""start"": 9, ""end"": 22, ""text"": ""GAVIN MACLEOD"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,361
MARK RUFFALO S'EXCUSE D'AVOIR SUGGÉRÉ QU'ISRAËL AVAIT COMMIS UN GÉNOCIDE À GAZA,31980,"[{""start"": 0, ""end"": 12, ""text"": ""MARK RUFFALO"", ""labels"": [""PERSON""]}, {""start"": 41, ""end"": 47, ""text"": ""ISRA\u00cbL"", ""labels"": [""COUNTRY""]}, {""start"": 75, ""end"": 79, ""text"": ""GAZA"", ""labels"": [""CITY""]}]",annan1608@icloud.com,360
"KOH-LANTA : COPIEUSEMENT INSULTÉE SUR LES RÉSEAUX, MAXINE PREND LA PAROLE",31979,"[{""start"": 51, ""end"": 57, ""text"": ""MAXINE"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,359
DIVAS : LE DOCUMENTAIRE SUR LES ARTISTES FÉMININES INCONTOURNABLES DU MONDE ARABE LE 20 JUIN SUR MYCANAL,31978,"[{""start"": 82, ""end"": 92, ""text"": ""LE 20 JUIN"", ""labels"": [""DATE""]}]",annan1608@icloud.com,358
TIGER KING : CAROLE BASKIN REFUSE DE PARTICIPER À LA SAISON 2,31977,"[{""start"": 13, ""end"": 26, ""text"": ""CAROLE BASKIN"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,357
KOH-LANTA : ARNAUD ATTAQUÉ PAR KELLY VEDOVELLI DANS TPMP (VIDEO),31976,"[{""start"": 12, ""end"": 18, ""text"": ""ARNAUD"", ""labels"": [""PERSON""]}, {""start"": 31, ""end"": 46, ""text"": ""KELLY VEDOVELLI"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,356
BEYONCÉ ET JAY Z ACHÈTENT LA ROLLS ROYCE LA PLUS CHÈRE DU MONDE À 23 MILLIONS D'EUROS...AVEC UN PARASOL INTÉGRÉ,31975,"[{""start"": 0, ""end"": 7, ""text"": ""BEYONC\u00c9"", ""labels"": [""PERSON""]}, {""start"": 11, ""end"": 16, ""text"": ""JAY Z"", ""labels"": [""PERSON""]}, {""start"": 66, ""end"": 85, ""text"": ""23 MILLIONS D'EUROS"", ""labels"": [""MONEY""]}]",annan1608@icloud.com,355
FRIENDS THE REUNION : QUELLES SONT LES SÉQUENCES QUI ONT ÉTÉ CENSURÉES PAR LA CHINE ?,31974,"[{""start"": 75, ""end"": 83, ""text"": ""LA CHINE"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,354
DIRTY JOHN : L'HISTOIRE VRAIE QUI A INSPIRÉ LA SÉRIE (SPOILERS),31973,,annan1608@icloud.com,370
MARE OF EASTTOWN : Y AURA-T-IL UNE SAISON 2 ? KATE WINSLET EN A TRÈS ENVIE,31972,"[{""start"": 46, ""end"": 58, ""text"": ""KATE WINSLET"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,353
"THE BEAST MUST DIE : UN FACE-À-FACE HALETANT ENTRE JARED HARRIS ET CUSH JUMBO, DÈS LE 21 JUIN SUR CANAL+",31971,"[{""start"": 51, ""end"": 63, ""text"": ""JARED HARRIS"", ""labels"": [""PERSON""]}, {""start"": 67, ""end"": 77, ""text"": ""CUSH JUMBO"", ""labels"": [""PERSON""]}, {""start"": 79, ""end"": 88, ""text"": ""D\u00c8S LE 21"", ""labels"": [""DATE""]}, {""start"": 98, ""end"": 104, ""text"": ""CANAL+"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,352
CARTES POKÉMON : 7 CONSEILS POUR JOUER COMME UN PRO,31970,,annan1608@icloud.com,371
FRIENDS THE REUNION : L'ÉPISODE SPÉCIAL SERA DIFFUSÉ EN PRIME LE 24 JUIN SUR TF1 SUIVI DE 10 ÉPISODES À LA SUITE,31969,"[{""start"": 62, ""end"": 72, ""text"": ""LE 24 JUIN"", ""labels"": [""DATE""]}]",annan1608@icloud.com,351
THE OFFER : L’ACTEUR DÉCHU ARMIE HAMMER REMPLACÉ PAR MILES TELLER,31968,"[{""start"": 21, ""end"": 39, ""text"": ""D\u00c9CHU ARMIE HAMMER"", ""labels"": [""PERSON""]}, {""start"": 53, ""end"": 65, ""text"": ""MILES TELLER"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,350
FRIENDS : JENNIFER ANISTON DÉVOILE LE « MILLIARDIÈME » SELFIE DE LA BANDE,31967,"[{""start"": 10, ""end"": 26, ""text"": ""JENNIFER ANISTON"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,349
"LEGO, PÂTE À MODELER, BILLES, DOMINOS... QUAND LA TÉLÉ NOUS REPLONGE DANS LES JOIES DE L'ENFANCE",31966,"[{""start"": 0, ""end"": 4, ""text"": ""LEGO"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,348
TOP CHEF : QUELLE ÉPREUVE DIABOLIQUE MATTHIAS IMPOSERA-T-IL À SARAH ET MOHAMED ?,31965,"[{""start"": 37, ""end"": 45, ""text"": ""MATTHIAS"", ""labels"": [""PERSON""]}, {""start"": 62, ""end"": 67, ""text"": ""SARAH"", ""labels"": [""PERSON""]}, {""start"": 71, ""end"": 78, ""text"": ""MOHAMED"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,347
FRIENDS : MATTHEW PERRY N'EST PLUS FIANCÉ,31964,"[{""start"": 10, ""end"": 23, ""text"": ""MATTHEW PERRY"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,346
FORT BOYARD : LES NOUVEAUTÉS DE LA SAISON 32,31963,,annan1608@icloud.com,372
LES PROPOS DE DIDIER RAOULT SUR SON QI DÉCHAÎNENT LES RÉSEAUX SOCIAUX,31962,"[{""start"": 14, ""end"": 27, ""text"": ""DIDIER RAOULT"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,345
LE SCULPTEUR DES STARS RICHARD ORLINSKI RENCONTRE LA JEUNESSE À ROLAND GARROS,31961,"[{""start"": 23, ""end"": 39, ""text"": ""RICHARD ORLINSKI"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,344
TOP CHEF : QUI SONT LES DEUX FINALISTES 2021 ?,31960,"[{""start"": 40, ""end"": 44, ""text"": ""2021"", ""labels"": [""DATE""]}]",annan1608@icloud.com,343
LA SÉRIE «JUPITER'S LEGACY» ANNULÉE APRÈS UNE SAISON,31959,,annan1608@icloud.com,373
TOP CHEF : LES DEMI-FINALES VIVEMENT CRITIQUÉES PAR LES INTERNAUTES,31958,,annan1608@icloud.com,374
ANGÈLE : VOICI LA PAIRE DE CHAUSSETTES CRÉÉE PAR LA CHANTEUSE POUR DÉFENDRE LA CAUSE FÉMINISTE ET VENIR EN AIDE AUX RÉFUGIÉES,31957,"[{""start"": 0, ""end"": 6, ""text"": ""ANG\u00c8LE"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,342
LUCIE LUCAS (CLEM) POSE NUE SUR INSTAGRAM EN SOUTIEN À L'AGRICULTURE BIO,31956,"[{""start"": 0, ""end"": 11, ""text"": ""LUCIE LUCAS"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,341
«GENIUS : ARETHA» : LE PORTRAIT DE LA REINE DE LA SOUL À VOIR SUR DISNEY+,31955,"[{""start"": 66, ""end"": 73, ""text"": ""DISNEY+"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,340
UN MAGASIN GÉANT SUR L’UNIVERS D’HARRY POTTER OUVRE À NEW YORK,31954,"[{""start"": 54, ""end"": 62, ""text"": ""NEW YORK"", ""labels"": [""CITY""]}]",annan1608@icloud.com,339
LOUANE RÉPOND À CEUX QUI CRITIQUENT SON PHYSIQUE,31953,"[{""start"": 0, ""end"": 6, ""text"": ""LOUANE"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,338
"KOH-LANTA : TROIS CANDIDATS, TROIS POTEAUX, ET L'ANNONCE DU GAGNANT AU PROGRAMME DE CE VENDREDI 4 JUIN",31952,"[{""start"": 84, ""end"": 102, ""text"": ""CE VENDREDI 4 JUIN"", ""labels"": [""DATE""]}]",annan1608@icloud.com,337
KOH-LANTA : QUI CONNAÎT DÉJÀ LE NOM DU VAINQUEUR DES ARMES SECRÈTES ?,31951,,annan1608@icloud.com,375
"BOOBA REVIENT DÉJÀ AVEC «KAYNA», SON NOUVEAU TITRE",31950,"[{""start"": 0, ""end"": 5, ""text"": ""BOOBA"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,336
"JEAN-MARC DUMONTET : « AVANT D’ÊTRE À PLEIN RÉGIME, IL VA Y AVOIR UNE REMISE EN ROUTE » DES THÉÂTRES",31949,"[{""start"": 0, ""end"": 18, ""text"": ""JEAN-MARC DUMONTET"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,335
CHILDISH GAMBINO ACCUSÉ DE PLAGIAT POUR «THIS IS AMERICA»,31948,"[{""start"": 49, ""end"": 56, ""text"": ""AMERICA"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,334
"PRINTEMPS DE BOURGES : POMME, YSEULT, PHILIPPE KATERINE... CES ARTISTES QUI SE PRODUIRONT SUR SCÈNE",31947,"[{""start"": 23, ""end"": 28, ""text"": ""POMME"", ""labels"": [""PERSON""]}, {""start"": 30, ""end"": 36, ""text"": ""YSEULT"", ""labels"": [""PERSON""]}, {""start"": 38, ""end"": 55, ""text"": ""PHILIPPE KATERINE"", ""labels"": [""PERSON""]}, {""start"": 13, ""end"": 20, ""text"": ""BOURGES"", ""labels"": [""STATE""]}]",annan1608@icloud.com,333
NANTES : LE DIRECTEUR DU ZÉNITH REFUSE DE ROUVRIR SES PORTES,31946,"[{""start"": 0, ""end"": 6, ""text"": ""NANTES"", ""labels"": [""CITY""]}]",annan1608@icloud.com,332
"«LA FORÊT DES DISPARUS», LE NOUVEAU THRILLER TERRIFIANT D'OLIVIER BAL",31945,"[{""start"": 58, ""end"": 69, ""text"": ""OLIVIER BAL"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,331
RADIO : POURQUOI LES MATINALES ONT-ELLES ÉTÉ PERTURBÉES AUJOURD'HUI ?,31944,"[{""start"": 56, ""end"": 68, ""text"": ""AUJOURD'HUI "", ""labels"": [""DATE""]}]",annan1608@icloud.com,330
LA CÉRÉMONIE DES MOLIÈRES 2021 DÉFINITIVEMENT ANNULÉE,31943,"[{""start"": 26, ""end"": 30, ""text"": ""2021"", ""labels"": [""DATE""]}]",annan1608@icloud.com,329
RÉOUVERTURE DES MUSÉES : CES 10 EXPOS À ALLER VOIR DÈS LE 19 MAI,31942,"[{""start"": 51, ""end"": 64, ""text"": ""D\u00c8S LE 19 MAI"", ""labels"": [""DATE""]}]",annan1608@icloud.com,328
"HUMOUR, THÉÂTRE, DANSE, OPÉRA : QUE VOIR DANS LES SALLES DÈS LE 19 MAI ?",31941,"[{""start"": 57, ""end"": 70, ""text"": ""D\u00c8S LE 19 MAI"", ""labels"": [""DATE""]}]",annan1608@icloud.com,327
BRIT AWARDS : DUA LIPA REINE D'UNE CÉRÉMONIE LARGEMENT DOMINÉE PAR LES FEMMES,31940,"[{""start"": 14, ""end"": 22, ""text"": ""DUA LIPA"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,326
LA FÊTE DU CINÉMA DE RETOUR LE 30 JUIN PROCHAIN POUR CINQ JOURS,31939,"[{""start"": 28, ""end"": 38, ""text"": ""LE 30 JUIN"", ""labels"": [""DATE""]}, {""start"": 48, ""end"": 63, ""text"": ""POUR CINQ JOURS"", ""labels"": [""DURATION""]}]",annan1608@icloud.com,325
CORONAVIRUS : CE QUE L'ON SAIT SUR LE CONCERT-TEST QUI DEVRAIT AVOIR LIEU LE 29 MAI À L'ACCOR ARENA,31938,"[{""start"": 74, ""end"": 83, ""text"": ""LE 29 MAI"", ""labels"": [""DATE""]}]",annan1608@icloud.com,324
FÊTE DE LA MUSIQUE 2021 : LE PASSE SANITAIRE SERA-T-IL OBLIGATOIRE ?,31937,"[{""start"": 19, ""end"": 23, ""text"": ""2021"", ""labels"": [""DATE""]}]",annan1608@icloud.com,323
DÉCONFINEMENT : LE PUY DU FOU VA ROUVRIR LE 10 JUIN,31936,"[{""start"": 41, ""end"": 51, ""text"": ""LE 10 JUIN"", ""labels"": [""DATE""]}]",annan1608@icloud.com,322
